Datetimetry,Zone_ID,Datetime,Open,High,Low,Close,Volume,MA_10
2023-3-17 08,SUPPORT_835,3/17/2023 8:00,161.758,161.817,161.499,161.62,3232,161.6459
2023-3-17 09,SUPPORT_835,3/17/2023 9:00,161.615,161.968,161.555,161.789,6988,161.6517
2023-3-17 16,SUPPORT_836,3/17/2023 16:00,160.684,160.975,160.11,160.492,11088,161.2597
2023-3-17 17,SUPPORT_836,3/17/2023 17:00,160.492,160.732,160.193,160.271,10253,161.1113
2023-3-20 09,SUPPORT_837,3/20/2023 9:00,159.728,159.908,159.355,159.742,9939,160.7559
2023-3-20 10,SUPPORT_837,3/20/2023 10:00,159.746,160.075,158.953,159.855,11312,160.6403
2023-3-20 17,SUPPORT_838,3/20/2023 17:00,161.422,161.545,161.191,161.273,8353,160.4912
2023-3-20 18,SUPPORT_838,3/20/2023 18:00,161.277,161.507,160.994,161.485,7966,160.667
2023-3-20 22,SUPPORT_839,3/20/2023 22:00,161.351,161.408,161.157,161.157,1812,161.187
2023-3-20 23,SUPPORT_839,3/20/2023 23:00,161.117,161.175,161.031,161.143,210,161.2719
2023-3-21 06,SUPPORT_840,3/21/2023 6:00,160.857,160.968,160.788,160.83,3145,161.082
2023-3-21 07,SUPPORT_840,3/21/2023 7:00,160.832,160.95,160.757,160.897,2559,161.0363
2023-3-21 16,SUPPORT_841,3/21/2023 16:00,161.823,161.938,161.008,161.082,8664,161.628
2023-3-21 17,SUPPORT_841,3/21/2023 17:00,161.089,161.45,161.031,161.296,7517,161.6679
2023-3-22 00,SUPPORT_842,3/22/2023 0:00,161.766,161.851,161.702,161.759,2479,161.6385
2023-3-22 01,SUPPORT_842,3/22/2023 1:00,161.759,161.857,161.628,161.851,2562,161.6413
2023-3-22 04,SUPPORT_843,3/22/2023 4:00,161.992,162.118,161.706,161.79,3214,161.8358
2023-3-22 05,SUPPORT_843,3/22/2023 5:00,161.792,161.936,161.728,161.906,4524,161.8626
2023-3-22 08,SUPPORT_844,3/22/2023 8:00,161.93,162.037,161.806,161.813,2282,161.882
2023-3-22 09,SUPPORT_844,3/22/2023 9:00,161.795,162.59,161.758,162.551,7228,161.9581
2023-3-22 16,SUPPORT_845,3/22/2023 16:00,162.425,162.467,162.07,162.249,6672,162.5535
2023-3-22 17,SUPPORT_845,3/22/2023 17:00,162.249,162.325,162.041,162.258,6383,162.5861
2023-3-22 21,SUPPORT_846,3/22/2023 21:00,161.639,161.785,160.947,161.009,11471,162.3237
2023-3-22 22,SUPPORT_846,3/22/2023 22:00,161.01,161.351,160.787,161.142,4877,162.1197
2023-3-23 05,SUPPORT_847,3/23/2023 5:00,160.897,160.947,160.686,160.867,3662,161.0735
2023-3-23 06,SUPPORT_847,3/23/2023 6:00,160.865,161.11,160.84,161.08,2801,161.0167
2023-3-23 20,SUPPORT_848,3/23/2023 20:00,160.952,161.007,160.166,160.396,6943,161.2647
2023-3-23 21,SUPPORT_848,3/23/2023 21:00,160.397,161.006,159.93,160.456,11383,161.1623
2023-3-24 03,SUPPORT_849,3/24/2023 3:00,160.304,160.359,159.746,160.15,6785,160.6148
2023-3-24 04,SUPPORT_849,3/24/2023 4:00,160.15,160.334,160.033,160.099,4910,160.5122
2023-3-24 06,SUPPORT_850,3/24/2023 6:00,160.081,160.168,159.78,159.829,5144,160.3681
2023-3-24 07,SUPPORT_850,3/24/2023 7:00,159.829,160.007,159.76,159.858,5482,160.3083
2023-3-24 12,SUPPORT_851,3/24/2023 12:00,158.478,158.767,158.292,158.487,10051,159.6014
2023-3-24 13,SUPPORT_851,3/24/2023 13:00,158.489,158.946,158.262,158.848,8847,159.4712
2023-3-24 22,SUPPORT_852,3/24/2023 22:00,159.852,159.953,159.812,159.859,1694,159.5553
2023-3-27 00,SUPPORT_852,3/27/2023 0:00,159.645,159.727,159.573,159.694,362,159.6399
2023-3-27 06,SUPPORT_853,3/27/2023 6:00,160.006,160.09,159.887,159.896,2632,159.9594
2023-3-27 07,SUPPORT_853,3/27/2023 7:00,159.897,159.956,159.8,159.948,2733,159.9711
2023-3-27 15,SUPPORT_854,3/27/2023 15:00,161.229,161.43,161.184,161.253,7119,160.6473
2023-3-27 16,SUPPORT_854,3/27/2023 16:00,161.252,161.523,161.094,161.417,7973,160.7994
2023-3-28 04,SUPPORT_855,3/28/2023 4:00,160.99,161.156,160.765,160.987,5848,161.4728
2023-3-28 05,SUPPORT_855,3/28/2023 5:00,160.987,161.051,160.897,160.914,3427,161.4002
2023-3-28 07,SUPPORT_856,3/28/2023 7:00,160.849,160.912,160.776,160.857,3818,161.2357
2023-3-28 08,SUPPORT_856,3/28/2023 8:00,160.855,160.995,160.727,160.958,4461,161.161
2023-3-28 15,SUPPORT_857,3/28/2023 15:00,161.165,161.217,160.738,160.879,7802,161.0612
2023-3-28 16,SUPPORT_857,3/28/2023 16:00,160.878,161.338,160.863,161.158,8363,161.092
2023-3-28 20,SUPPORT_858,3/28/2023 20:00,161.657,161.658,161.172,161.192,3752,161.2287
2023-3-28 21,SUPPORT_858,3/28/2023 21:00,161.186,161.362,161.126,161.343,3584,161.2497
2023-3-29 00,SUPPORT_859,3/29/2023 0:00,161.455,161.544,161.395,161.398,1013,161.358
2023-3-29 01,SUPPORT_859,3/29/2023 1:00,161.402,161.483,161.34,161.405,2244,161.4106
2023-3-29 12,SUPPORT_860,3/29/2023 12:00,162.676,162.733,162.318,162.647,6349,162.3986
2023-3-29 13,SUPPORT_860,3/29/2023 13:00,162.643,162.839,162.586,162.83,5532,162.4831
2023-3-29 17,SUPPORT_861,3/29/2023 17:00,163.153,163.295,162.887,163.105,9072,162.8475
2023-3-29 18,SUPPORT_861,3/29/2023 18:00,163.101,163.391,163.093,163.357,7414,162.9422
2023-3-29 20,SUPPORT_862,3/29/2023 20:00,163.272,163.408,163.257,163.341,3941,163.0906
2023-3-29 21,SUPPORT_862,3/29/2023 21:00,163.34,163.392,163.19,163.364,3289,163.1595
2023-3-30 02,SUPPORT_863,3/30/2023 2:00,163.357,163.393,163.168,163.168,2312,163.3506
2023-3-30 03,SUPPORT_863,3/30/2023 3:00,163.162,163.33,162.977,163.212,4741,163.3613
2023-3-30 09,SUPPORT_864,3/30/2023 9:00,163.212,163.374,163.161,163.301,7027,163.2513
2023-3-30 10,SUPPORT_864,3/30/2023 10:00,163.296,163.564,163.012,163.52,8146,163.2593
2023-3-30 14,SUPPORT_865,3/30/2023 14:00,163.585,163.66,163.241,163.565,7470,163.4435
2023-3-30 15,SUPPORT_865,3/30/2023 15:00,163.569,164.342,163.567,164.339,7786,163.5596
2023-3-30 19,SUPPORT_866,3/30/2023 19:00,164.123,164.161,163.878,163.969,4027,163.9241
2023-3-30 20,SUPPORT_866,3/30/2023 20:00,163.968,164.01,163.778,163.984,3983,163.9705
2023-3-31 00,SUPPORT_867,3/31/2023 0:00,164.226,164.39,164.226,164.314,1730,164.2038
2023-3-31 01,SUPPORT_867,3/31/2023 1:00,164.333,164.583,164.211,164.567,2067,164.2266
2023-3-31 10,SUPPORT_868,3/31/2023 10:00,165.096,165.103,164.534,164.64,6898,164.8112
2023-3-31 11,SUPPORT_868,3/31/2023 11:00,164.645,165.108,164.222,165.068,8239,164.8613
2023-3-31 21,SUPPORT_869,3/31/2023 21:00,163.967,163.969,163.624,163.679,3691,164.4718
2023-3-31 22,SUPPORT_869,3/31/2023 22:00,163.673,163.794,163.646,163.779,4833,164.3524
2023-4-03 04,SUPPORT_870,4/3/2023 4:00,163.717,163.738,163.425,163.668,4483,163.8646
2023-4-03 05,SUPPORT_870,4/3/2023 5:00,163.674,163.719,163.525,163.706,2575,163.8418
2023-4-03 14,SUPPORT_871,4/3/2023 14:00,164.76,164.829,164.433,164.552,5035,164.2765
2023-4-03 15,SUPPORT_871,4/3/2023 15:00,164.554,164.885,164.48,164.855,5523,164.3914
2023-4-03 17,SUPPORT_872,4/3/2023 17:00,164.477,164.56,164.02,164.032,8863,164.4741
2023-4-03 18,SUPPORT_872,4/3/2023 18:00,164.033,164.2,163.77,164.147,5628,164.4937
2023-4-04 01,SUPPORT_873,4/4/2023 1:00,164.373,164.475,164.305,164.315,2395,164.3015
2023-4-04 02,SUPPORT_873,4/4/2023 2:00,164.316,164.376,164.175,164.345,2205,164.2827
2023-4-04 08,SUPPORT_874,4/4/2023 8:00,164.744,164.844,164.637,164.787,2268,164.5625
2023-4-04 09,SUPPORT_874,4/4/2023 9:00,164.789,164.932,164.629,164.907,5105,164.6114
2023-4-04 19,SUPPORT_875,4/4/2023 19:00,164.467,164.545,164.258,164.444,4633,165.4812
2023-4-04 20,SUPPORT_875,4/4/2023 20:00,164.445,164.604,164.407,164.571,3158,165.4026
2023-4-05 03,SUPPORT_876,4/5/2023 3:00,164.177,164.376,163.968,164.161,3819,164.46
2023-4-05 04,SUPPORT_876,4/5/2023 4:00,164.152,164.327,164.058,164.216,2796,164.434
2023-4-05 10,SUPPORT_877,4/5/2023 10:00,164.094,164.559,163.938,163.99,7739,164.2684
2023-4-05 11,SUPPORT_877,4/5/2023 11:00,163.986,164.148,163.696,164.078,7388,164.2241
2023-4-05 17,SUPPORT_878,4/5/2023 17:00,163.304,163.368,162.774,162.839,10502,163.8394
2023-4-05 18,SUPPORT_878,4/5/2023 18:00,162.836,163.455,162.803,163.376,7460,163.7552
2023-4-06 02,SUPPORT_879,4/6/2023 2:00,163.377,163.377,163.016,163.13,2087,163.3004
2023-4-06 03,SUPPORT_879,4/6/2023 3:00,163.128,163.253,162.895,163.223,2420,163.3388
2023-4-06 10,SUPPORT_880,4/6/2023 10:00,163.689,163.972,163.643,163.747,6495,163.3235
2023-4-06 11,SUPPORT_880,4/6/2023 11:00,163.748,163.902,163.343,163.802,6106,163.3659
2023-4-06 15,SUPPORT_881,4/6/2023 15:00,164.018,164.07,163.33,163.547,7630,163.5916
2023-4-06 16,SUPPORT_881,4/6/2023 16:00,163.554,163.694,163.393,163.662,7141,163.6344
2023-4-07 04,SUPPORT_882,4/7/2023 4:00,163.828,163.874,163.675,163.745,1276,163.8779
2023-4-07 05,SUPPORT_882,4/7/2023 5:00,163.746,163.982,163.724,163.979,1520,163.8792
2023-4-07 07,SUPPORT_883,4/7/2023 7:00,163.925,163.968,163.885,163.914,1285,163.8584
2023-4-07 08,SUPPORT_883,4/7/2023 8:00,163.912,164.045,163.851,164.032,1124,163.8684
2023-4-07 14,SUPPORT_884,4/7/2023 14:00,163.621,163.738,163.587,163.722,1573,163.8944
2023-4-07 15,SUPPORT_884,4/7/2023 15:00,163.721,164.176,163.445,164.018,5125,163.8983
2023-4-07 18,SUPPORT_885,4/7/2023 18:00,164.082,164.124,163.856,164.055,2891,163.929
2023-4-07 19,SUPPORT_885,4/7/2023 19:00,164.054,164.169,164.053,164.091,656,163.9358
2023-4-10 01,SUPPORT_886,4/10/2023 1:00,164.156,164.169,163.81,164.03,3396,164.1113
2023-4-10 02,SUPPORT_886,4/10/2023 2:00,164.016,164.286,163.94,164.211,1391,164.1264
2023-4-10 10,SUPPORT_887,4/10/2023 10:00,164.546,164.635,163.986,164.114,5272,164.4578
2023-4-10 11,SUPPORT_887,4/10/2023 11:00,164.115,164.295,164.023,164.151,4809,164.4699
2023-4-11 02,SUPPORT_888,4/11/2023 2:00,165.386,165.505,165.369,165.388,1775,165.3939
2023-4-11 03,SUPPORT_888,4/11/2023 3:00,165.385,165.417,165.187,165.397,3488,165.3928
2023-4-11 07,SUPPORT_889,4/11/2023 7:00,165.507,165.58,165.453,165.46,1874,165.4257
2023-4-11 08,SUPPORT_889,4/11/2023 8:00,165.458,165.47,165.322,165.459,3269,165.4304
2023-4-11 10,SUPPORT_890,4/11/2023 10:00,165.689,165.794,165.37,165.421,6859,165.4646
2023-4-11 11,SUPPORT_890,4/11/2023 11:00,165.422,165.7,165.297,165.514,5901,165.4773
2023-4-11 15,SUPPORT_891,4/11/2023 15:00,165.616,165.653,165.426,165.471,7763,165.5351
2023-4-11 16,SUPPORT_891,4/11/2023 16:00,165.468,165.769,165.382,165.648,7650,165.5491
2023-4-12 02,SUPPORT_892,4/12/2023 2:00,166.066,166.115,165.992,166.053,994,166.0271
2023-4-12 03,SUPPORT_892,4/12/2023 3:00,166.05,166.266,165.965,166.157,2832,166.0474
2023-4-12 15,SUPPORT_893,4/12/2023 15:00,165.897,166.053,165.378,165.581,8579,166.1324
2023-4-12 16,SUPPORT_893,4/12/2023 16:00,165.579,166.101,165.471,165.897,9638,166.0821
2023-4-12 23,SUPPORT_894,4/12/2023 23:00,166.272,166.287,166.172,166.178,1527,166.1181
2023-4-13 00,SUPPORT_894,4/13/2023 0:00,166.112,166.202,166.046,166.193,573,166.1477
2023-4-13 10,SUPPORT_895,4/13/2023 10:00,166.269,166.47,166.186,166.221,6642,166.3327
2023-4-13 11,SUPPORT_895,4/13/2023 11:00,166.223,166.744,166.221,166.726,6315,166.3885
2023-4-13 16,SUPPORT_896,4/13/2023 16:00,166.056,166.057,165.404,165.552,8891,166.3613
2023-4-13 17,SUPPORT_896,4/13/2023 17:00,165.554,165.793,165.508,165.652,9420,166.2812
2023-4-13 23,SUPPORT_897,4/13/2023 23:00,166.236,166.274,165.935,165.935,1775,166.029
2023-4-14 00,SUPPORT_897,4/14/2023 0:00,165.988,166.036,165.877,166.015,648,165.9596
2023-4-14 04,SUPPORT_898,4/14/2023 4:00,166.007,166.103,165.826,165.993,3502,166.0424
2023-4-14 05,SUPPORT_898,4/14/2023 5:00,165.992,166.067,165.894,166.063,3928,166.0636
2023-4-14 10,SUPPORT_899,4/14/2023 10:00,166.027,166.153,165.619,165.634,5711,165.9956
2023-4-14 11,SUPPORT_899,4/14/2023 11:00,165.627,165.706,165.404,165.666,6584,165.9611
2023-4-14 14,SUPPORT_900,4/14/2023 14:00,165.823,165.949,165.641,165.661,6605,165.8911
2023-4-14 15,SUPPORT_900,4/14/2023 15:00,165.663,166.083,165.487,166.076,8949,165.8924
2023-4-14 20,SUPPORT_901,4/14/2023 20:00,165.957,166.009,165.819,165.929,3912,165.8869
2023-4-14 21,SUPPORT_901,4/14/2023 21:00,165.927,166.115,165.923,166.101,3443,165.9304
2023-4-17 03,SUPPORT_902,4/17/2023 3:00,166.154,166.155,165.82,165.849,2534,166.0415
2023-4-17 04,SUPPORT_902,4/17/2023 4:00,165.85,166.105,165.841,166.076,2752,166.043
2023-4-17 11,SUPPORT_903,4/17/2023 11:00,166.402,166.403,165.69,165.818,6212,166.1691
2023-4-17 12,SUPPORT_903,4/17/2023 12:00,165.817,166.283,165.765,166.248,5402,166.1784
2023-4-17 19,SUPPORT_904,4/17/2023 19:00,166.207,166.22,166.102,166.131,4213,166.2233
2023-4-17 20,SUPPORT_904,4/17/2023 20:00,166.132,166.361,166.12,166.331,3181,166.2161
2023-4-18 03,SUPPORT_905,4/18/2023 3:00,166.364,166.382,166.169,166.276,2366,166.3116
2023-4-18 04,SUPPORT_905,4/18/2023 4:00,166.277,166.724,166.259,166.541,3315,166.3449
2023-4-18 08,SUPPORT_906,4/18/2023 8:00,166.487,166.522,166.424,166.502,2191,166.4315
2023-4-18 09,SUPPORT_906,4/18/2023 9:00,166.502,166.744,166.405,166.675,6032,166.4619
2023-4-18 14,SUPPORT_907,4/18/2023 14:00,166.767,166.792,166.472,166.571,5767,166.6462
2023-4-18 15,SUPPORT_907,4/18/2023 15:00,166.576,166.87,166.571,166.782,6625,166.6682
2023-4-18 17,SUPPORT_908,4/18/2023 17:00,166.629,166.778,166.429,166.493,7759,166.6844
2023-4-18 18,SUPPORT_908,4/18/2023 18:00,166.492,166.599,166.414,166.564,5217,166.6906
2023-4-19 02,SUPPORT_909,4/19/2023 2:00,166.56,166.581,166.493,166.537,1067,166.5788
2023-4-19 03,SUPPORT_909,4/19/2023 3:00,166.533,166.694,166.482,166.589,2616,166.5884
2023-4-19 14,SUPPORT_910,4/19/2023 14:00,167.38,167.391,167.013,167.058,6654,167.2268
2023-4-19 15,SUPPORT_910,4/19/2023 15:00,167.058,167.233,166.998,167.173,7772,167.2647
2023-4-20 00,SUPPORT_911,4/20/2023 0:00,167.546,167.61,167.362,167.387,3594,167.5391
2023-4-20 01,SUPPORT_911,4/20/2023 1:00,167.387,167.613,167.387,167.456,3014,167.5674
2023-4-20 02,SUPPORT_912,4/20/2023 2:00,167.456,167.504,167.387,167.419,1272,167.57
2023-4-20 03,SUPPORT_912,4/20/2023 3:00,167.415,167.59,167.362,167.56,2758,167.5683
2023-4-20 06,SUPPORT_913,4/20/2023 6:00,167.483,167.499,167.362,167.462,2745,167.5196
2023-4-20 07,SUPPORT_913,4/20/2023 7:00,167.463,167.538,167.438,167.522,2239,167.5145
2023-4-20 10,SUPPORT_914,4/20/2023 10:00,167.302,167.364,167.116,167.2,7560,167.4513
2023-4-20 11,SUPPORT_914,4/20/2023 11:00,167.202,167.587,167.117,167.573,6062,167.463
2023-4-20 18,SUPPORT_915,4/20/2023 18:00,166.986,167.044,166.841,166.915,5684,167.2477
2023-4-20 19,SUPPORT_915,4/20/2023 19:00,166.914,167.026,166.873,167.003,3067,167.2182
2023-4-21 13,SUPPORT_916,4/21/2023 13:00,165.686,165.78,165.51,165.682,5480,166.179
2023-4-21 14,SUPPORT_916,4/21/2023 14:00,165.683,165.907,165.655,165.796,4834,166.0985
2023-4-21 23,SUPPORT_917,4/21/2023 23:00,166.842,166.921,166.826,166.871,1723,166.5323
2023-4-24 00,SUPPORT_917,4/24/2023 0:00,166.588,166.83,166.588,166.674,280,166.6201
2023-4-24 02,SUPPORT_918,4/24/2023 2:00,166.851,166.883,166.738,166.75,1012,166.7645
2023-4-24 03,SUPPORT_918,4/24/2023 3:00,166.744,166.839,166.593,166.769,2895,166.7788
2023-4-24 09,SUPPORT_919,4/24/2023 9:00,166.987,166.987,166.566,166.677,5715,166.8954
2023-4-24 10,SUPPORT_919,4/24/2023 10:00,166.675,167.073,166.537,166.936,7279,166.9216
2023-4-24 18,SUPPORT_920,4/24/2023 18:00,167.528,167.547,167.285,167.424,5188,167.2866
2023-4-24 19,SUPPORT_920,4/24/2023 19:00,167.423,167.588,167.405,167.536,3200,167.3725
2023-4-25 00,SUPPORT_921,4/25/2023 0:00,167.562,167.587,167.311,167.515,2428,167.5519
2023-4-25 01,SUPPORT_921,4/25/2023 1:00,167.505,167.566,167.322,167.516,3584,167.5533
2023-4-25 17,SUPPORT_922,4/25/2023 17:00,166.1,166.243,165.859,165.988,9078,166.8887
2023-4-25 18,SUPPORT_922,4/25/2023 18:00,165.989,166.307,165.934,166.059,6983,166.7449
2023-4-25 20,SUPPORT_923,4/25/2023 20:00,165.947,166.022,165.66,165.71,5037,166.4169
2023-4-25 21,SUPPORT_923,4/25/2023 21:00,165.711,165.757,165.422,165.73,4287,166.2605
2023-4-26 04,SUPPORT_924,4/26/2023 4:00,165.925,165.95,165.644,165.754,4186,165.8406
2023-4-26 05,SUPPORT_924,4/26/2023 5:00,165.754,165.896,165.664,165.864,3605,165.8326
2023-4-26 17,SUPPORT_925,4/26/2023 17:00,166.383,166.474,166.02,166.241,9700,166.4265
2023-4-26 18,SUPPORT_925,4/26/2023 18:00,166.241,166.991,166.225,166.942,6735,166.5132
2023-4-26 21,SUPPORT_926,4/26/2023 21:00,166.71,166.712,166.331,166.331,3514,166.5807
2023-4-26 22,SUPPORT_926,4/26/2023 22:00,166.337,166.651,166.263,166.544,4083,166.5977
2023-4-27 02,SUPPORT_927,4/27/2023 2:00,166.515,166.515,166.348,166.411,1638,166.5657
2023-4-27 03,SUPPORT_927,4/27/2023 3:00,166.409,166.669,166.337,166.514,3297,166.593
2023-4-27 12,SUPPORT_928,4/27/2023 12:00,166.935,166.966,166.366,166.485,5343,166.6841
2023-4-27 13,SUPPORT_928,4/27/2023 13:00,166.485,166.631,166.312,166.522,5045,166.6849
2023-4-27 19,SUPPORT_929,4/27/2023 19:00,167.134,167.197,167.01,167.01,2856,166.8203
2023-4-27 20,SUPPORT_929,4/27/2023 20:00,167.011,167.255,166.929,167.213,3241,166.8713
2023-4-28 06,SUPPORT_930,4/28/2023 6:00,167.33,167.367,166.415,167.028,4516,167.2533
2023-4-28 07,SUPPORT_930,4/28/2023 7:00,167.027,168.247,166.517,168.072,7658,167.3234
2023-4-28 11,SUPPORT_931,4/28/2023 11:00,169.392,169.392,168.734,168.785,7651,167.9818
2023-4-28 12,SUPPORT_931,4/28/2023 12:00,168.784,169.475,168.712,169.444,6569,168.2201
2023-5-01 12,SUPPORT_932,5/1/2023 12:00,171.225,171.333,171.158,171.253,5759,171.6564
2023-5-01 13,SUPPORT_932,5/1/2023 13:00,171.251,171.277,170.984,171.268,5484,171.6209
2023-5-01 18,SUPPORT_933,5/1/2023 18:00,171.867,171.976,171.472,171.594,6532,171.4971
2023-5-01 19,SUPPORT_933,5/1/2023 19:00,171.595,171.781,171.509,171.739,2841,171.4924
2023-5-01 21,SUPPORT_934,5/1/2023 21:00,171.665,171.768,171.618,171.655,1823,171.5646
2023-5-01 22,SUPPORT_934,5/1/2023 22:00,171.655,171.761,171.612,171.753,2365,171.6146
2023-5-02 03,SUPPORT_935,5/2/2023 3:00,171.703,171.806,171.514,171.694,3389,171.7003
2023-5-02 04,SUPPORT_935,5/2/2023 4:00,171.7,171.878,171.686,171.813,3311,171.7222
2023-5-02 12,SUPPORT_936,5/2/2023 12:00,171.506,171.618,171.187,171.242,6140,171.7716
2023-5-02 13,SUPPORT_936,5/2/2023 13:00,171.246,171.556,171.122,171.529,5433,171.7551
2023-5-02 17,SUPPORT_937,5/2/2023 17:00,170.866,170.866,170.002,170.002,11029,171.3776
2023-5-02 18,SUPPORT_937,5/2/2023 18:00,170,170.383,169.948,170.241,8801,171.2021
2023-5-02 23,SUPPORT_938,5/2/2023 23:00,170.314,170.334,170.19,170.19,2123,170.5634
2023-5-03 00,SUPPORT_938,5/3/2023 0:00,170.142,170.309,170.109,170.23,298,170.4442
2023-5-03 04,SUPPORT_939,5/3/2023 4:00,170.273,170.309,169.844,169.856,2722,170.2629
2023-5-03 05,SUPPORT_939,5/3/2023 5:00,169.861,169.926,169.753,169.903,2891,170.2244
2023-5-03 08,SUPPORT_940,5/3/2023 8:00,169.923,169.964,169.727,169.809,2439,170.073
2023-5-03 09,SUPPORT_940,5/3/2023 9:00,169.795,169.994,169.755,169.894,6068,170.0434
2023-5-03 15,SUPPORT_941,5/3/2023 15:00,169.41,169.795,169.182,169.225,8274,169.7304
2023-5-03 16,SUPPORT_941,5/3/2023 16:00,169.227,169.537,169.14,169.349,7546,169.6669
2023-5-04 00,SUPPORT_942,5/4/2023 0:00,169.091,169.177,168.981,169.12,817,169.5552
2023-5-04 01,SUPPORT_942,5/4/2023 1:00,169.088,169.245,168.897,169.093,5790,169.542
2023-5-04 09,SUPPORT_943,5/4/2023 9:00,169.207,169.345,168.648,168.906,7352,169.178
2023-5-04 10,SUPPORT_943,5/4/2023 10:00,168.908,169.431,168.898,169.283,9564,169.1943
2023-5-04 18,SUPPORT_944,5/4/2023 18:00,168.324,168.535,168.126,168.241,9628,168.9275
2023-5-04 19,SUPPORT_944,5/4/2023 19:00,168.242,168.479,168.057,168.464,7648,168.8833
2023-5-05 03,SUPPORT_945,5/5/2023 3:00,168.784,168.862,168.672,168.77,2197,168.6812
2023-5-05 04,SUPPORT_945,5/5/2023 4:00,168.771,168.791,168.707,168.74,2590,168.7311
2023-5-05 08,SUPPORT_946,5/5/2023 8:00,168.868,168.897,168.735,168.832,2383,168.8214
2023-5-05 09,SUPPORT_946,5/5/2023 9:00,168.833,169.384,168.744,169.292,6158,168.874
2023-5-05 14,SUPPORT_947,5/5/2023 14:00,169.276,169.354,169.13,169.188,5157,169.0506
2023-5-05 15,SUPPORT_947,5/5/2023 15:00,169.185,169.729,169.028,169.624,9548,169.1335
2023-5-05 20,SUPPORT_948,5/5/2023 20:00,170.291,170.346,170.193,170.254,2995,169.7337
2023-5-05 21,SUPPORT_948,5/5/2023 21:00,170.254,170.417,170.167,170.384,2977,169.8617
2023-5-08 03,SUPPORT_949,5/8/2023 3:00,170.738,170.738,170.403,170.428,3398,170.4132
2023-5-08 04,SUPPORT_949,5/8/2023 4:00,170.426,170.639,170.322,170.482,2444,170.4076
2023-5-08 08,SUPPORT_950,5/8/2023 8:00,170.471,170.508,170.313,170.409,2282,170.4663
2023-5-08 09,SUPPORT_950,5/8/2023 9:00,170.411,170.578,170.327,170.507,5772,170.4888
2023-5-08 19,SUPPORT_951,5/8/2023 19:00,170.301,170.306,170.177,170.259,3653,170.6311
2023-5-08 20,SUPPORT_951,5/8/2023 20:00,170.264,170.403,170.241,170.391,3208,170.6073
2023-5-09 04,SUPPORT_952,5/9/2023 4:00,170.487,170.534,170.144,170.273,3541,170.39
2023-5-09 05,SUPPORT_952,5/9/2023 5:00,170.275,170.416,170.237,170.337,2281,170.3978
2023-5-09 10,SUPPORT_953,5/9/2023 10:00,170.354,170.4,169.855,169.869,8403,170.2695
2023-5-09 11,SUPPORT_953,5/9/2023 11:00,169.872,170.301,169.868,170.273,7732,170.2638
2023-5-09 14,SUPPORT_954,5/9/2023 14:00,170.087,170.16,169.986,170.021,5364,170.1894
2023-5-09 15,SUPPORT_954,5/9/2023 15:00,170.024,170.262,170.007,170.151,7065,170.1708
2023-5-09 23,SUPPORT_955,5/9/2023 23:00,170.646,170.689,170.63,170.631,2825,170.4453
2023-5-10 00,SUPPORT_955,5/10/2023 0:00,170.514,170.652,170.514,170.569,3046,170.5001
2023-5-10 03,SUPPORT_956,5/10/2023 3:00,170.784,170.881,170.613,170.672,2518,170.6312
2023-5-10 04,SUPPORT_956,5/10/2023 4:00,170.673,170.732,170.607,170.692,3207,170.6479
2023-5-10 07,SUPPORT_957,5/10/2023 7:00,170.701,170.831,170.637,170.673,2633,170.6737
2023-5-10 08,SUPPORT_957,5/10/2023 8:00,170.675,170.784,170.637,170.773,2482,170.6853
2023-5-10 20,SUPPORT_958,5/10/2023 20:00,169.531,169.539,169.099,169.339,5003,170.08
2023-5-10 21,SUPPORT_958,5/10/2023 21:00,169.341,169.545,169.326,169.457,4407,169.9529
2023-5-11 02,SUPPORT_959,5/11/2023 2:00,169.433,169.433,169.229,169.302,2524,169.5055
2023-5-11 03,SUPPORT_959,5/11/2023 3:00,169.302,169.482,169.13,169.415,3918,169.4857
2023-5-11 10,SUPPORT_960,5/11/2023 10:00,169.129,169.349,169.035,169.072,9167,169.3266
2023-5-11 11,SUPPORT_960,5/11/2023 11:00,169.076,169.654,169.076,169.618,7748,169.345
2023-5-11 16,SUPPORT_961,5/11/2023 16:00,168.439,168.439,167.838,167.967,10915,169.0646
2023-5-11 17,SUPPORT_961,5/11/2023 17:00,167.973,168.463,167.885,168.335,10047,168.9599
2023-5-11 23,SUPPORT_962,5/11/2023 23:00,168.352,168.397,168.319,168.343,2281,168.2989
