Datetimetry,Date,Time,Open,High,Low,Close,Volume,MA_10
2025.07.15 14,2025.07.15,14:00:00,199.151,199.505,199.146,199.334,4549,198.77
2025.07.15 15,2025.07.15,15:00:00,199.341,199.516,199.257,199.261,3728,198.87
2025.07.15 16,2025.07.15,16:00:00,199.263,199.452,199.209,199.314,3241,198.96
2025.07.15 17,2025.07.15,17:00:00,199.316,199.396,199.249,199.347,2731,199.02
2025.07.15 18,2025.07.15,18:00:00,199.353,199.355,199.263,199.301,2276,199.09
2025.07.15 19,2025.07.15,19:00:00,199.295,199.359,199.191,199.209,2067,199.14
2025.07.15 20,2025.07.15,20:00:00,199.217,199.24,199.15,199.199,1573,199.18
2025.07.15 21,2025.07.15,21:00:00,199.179,199.242,199.106,199.131,987,199.21
2025.07.15 22,2025.07.15,22:00:00,199.123,199.274,199.097,199.244,1318,199.25
2025.07.15 23,2025.07.15,23:00:00,199.274,199.34,199.172,199.253,2137,199.26
2025.07.16 00,2025.07.16,0:00:00,199.252,199.577,199.138,199.526,3035,199.28
2025.07.16 01,2025.07.16,1:00:00,199.532,199.577,199.288,199.365,2911,199.29
2025.07.16 02,2025.07.16,2:00:00,199.367,199.436,199.28,199.316,2230,199.29
2025.07.16 03,2025.07.16,3:00:00,199.314,199.562,199.312,199.526,2029,199.31
2025.07.16 04,2025.07.16,4:00:00,199.527,199.729,199.472,199.499,2492,199.33
2025.07.16 05,2025.07.16,5:00:00,199.505,199.534,199.302,199.37,2708,199.34
2025.07.16 06,2025.07.16,6:00:00,199.364,199.65,199.272,199.308,3616,199.35
2025.07.16 07,2025.07.16,7:00:00,199.301,199.42,199.237,199.399,3246,199.38
2025.07.16 08,2025.07.16,8:00:00,199.393,199.444,199.275,199.306,2824,199.39
2025.07.16 09,2025.07.16,9:00:00,199.31,199.395,199.07,199.216,2789,199.38
2025.07.16 10,2025.07.16,10:00:00,199.215,199.368,199.114,199.348,2708,199.37
2025.07.16 11,2025.07.16,11:00:00,199.352,199.37,199.195,199.346,2786,199.36
2025.07.16 12,2025.07.16,12:00:00,199.345,199.368,198.948,199.153,4002,199.35
2025.07.16 13,2025.07.16,13:00:00,199.147,199.209,198.966,199.036,3930,199.30
2025.07.16 14,2025.07.16,14:00:00,199.034,199.093,198.682,198.826,5305,199.23
2025.07.16 15,2025.07.16,15:00:00,198.83,198.924,197.92,198.823,18930,199.18
2025.07.16 16,2025.07.16,16:00:00,198.818,199.007,198.658,198.695,5903,199.11
2025.07.16 17,2025.07.16,17:00:00,198.691,198.718,198.179,198.183,3566,198.99
2025.07.16 18,2025.07.16,18:00:00,198.184,198.378,198.103,198.367,2876,198.90
2025.07.16 19,2025.07.16,19:00:00,198.364,198.44,198.308,198.338,2436,198.81
2025.07.16 20,2025.07.16,20:00:00,198.35,198.422,198.221,198.221,1954,198.70
2025.07.16 21,2025.07.16,21:00:00,198.222,198.347,198.164,198.288,1242,198.59
2025.07.16 22,2025.07.16,22:00:00,198.257,198.409,198.157,198.3,1738,198.51
2025.07.16 23,2025.07.16,23:00:00,198.356,198.543,198.25,198.456,2010,198.45
2025.07.17 00,2025.07.17,0:00:00,198.463,198.851,198.445,198.814,3159,198.45
2025.07.17 01,2025.07.17,1:00:00,198.82,198.937,198.681,198.83,2963,198.45
2025.07.17 02,2025.07.17,2:00:00,198.828,198.883,198.693,198.741,2404,198.45
2025.07.17 03,2025.07.17,3:00:00,198.74,199.023,198.697,198.926,2278,198.53
2025.07.17 04,2025.07.17,4:00:00,198.933,198.987,198.787,198.809,1991,198.57
2025.07.17 05,2025.07.17,5:00:00,198.81,198.886,198.736,198.87,2346,198.63
2025.07.17 06,2025.07.17,6:00:00,198.867,199.105,198.699,198.91,4071,198.69
2025.07.17 07,2025.07.17,7:00:00,198.915,199.106,198.906,199.025,3356,198.77
2025.07.17 08,2025.07.17,8:00:00,199.024,199.286,198.997,199.255,3128,198.86
2025.07.17 09,2025.07.17,9:00:00,199.252,199.357,199.137,199.296,2913,198.95
2025.07.17 10,2025.07.17,10:00:00,199.293,199.382,199.128,199.18,2763,198.98
2025.07.17 11,2025.07.17,11:00:00,199.178,199.246,199.102,199.223,2915,199.02
2025.07.17 12,2025.07.17,12:00:00,199.224,199.547,199.173,199.286,4361,199.08
2025.07.17 13,2025.07.17,13:00:00,199.287,199.324,198.97,199.078,4181,199.09
2025.07.17 14,2025.07.17,14:00:00,199.073,199.237,198.981,199.097,3915,199.12
2025.07.17 15,2025.07.17,15:00:00,199.091,199.258,199.055,199.242,3230,199.16
2025.07.17 16,2025.07.17,16:00:00,199.239,199.311,199.141,199.158,2738,199.18
2025.07.17 17,2025.07.17,17:00:00,199.153,199.287,199.13,199.248,2362,199.21
2025.07.17 18,2025.07.17,18:00:00,199.243,199.455,199.241,199.424,2236,199.22
2025.07.17 19,2025.07.17,19:00:00,199.417,199.475,199.283,199.364,2159,199.23
2025.07.17 20,2025.07.17,20:00:00,199.368,199.391,199.289,199.347,1530,199.25
2025.07.17 21,2025.07.17,21:00:00,199.313,199.363,199.264,199.275,906,199.25
2025.07.17 22,2025.07.17,22:00:00,199.213,199.323,199.129,199.167,1761,199.24
2025.07.17 23,2025.07.17,23:00:00,199.186,199.402,199.173,199.366,1786,199.27
2025.07.18 00,2025.07.18,0:00:00,199.362,199.592,199.243,199.561,3191,199.32
2025.07.18 01,2025.07.18,1:00:00,199.565,199.621,199.387,199.476,2861,199.34
2025.07.18 02,2025.07.18,2:00:00,199.478,199.576,199.377,199.565,2331,199.38
2025.07.18 03,2025.07.18,3:00:00,199.566,199.697,199.501,199.639,2227,199.42
2025.07.18 04,2025.07.18,4:00:00,199.643,199.687,199.54,199.563,1879,199.43
2025.07.18 05,2025.07.18,5:00:00,199.568,199.622,199.524,199.565,2287,199.45
2025.07.18 06,2025.07.18,6:00:00,199.561,199.814,199.488,199.773,2879,199.50
2025.07.18 07,2025.07.18,7:00:00,199.777,199.964,199.722,199.812,3210,199.55
2025.07.18 08,2025.07.18,8:00:00,199.814,199.821,199.568,199.654,3130,199.60
2025.07.18 09,2025.07.18,9:00:00,199.653,199.9,199.578,199.862,2607,199.65
2025.07.18 10,2025.07.18,10:00:00,199.868,199.874,199.634,199.773,2668,199.67
2025.07.18 11,2025.07.18,11:00:00,199.777,199.88,199.741,199.83,2641,199.70
2025.07.18 12,2025.07.18,12:00:00,199.831,199.866,199.648,199.653,3275,199.71
2025.07.18 13,2025.07.18,13:00:00,199.655,199.789,199.611,199.651,3571,199.71
2025.07.18 14,2025.07.18,14:00:00,199.655,199.732,199.561,199.583,3666,199.72
2025.07.18 15,2025.07.18,15:00:00,199.588,199.63,199.474,199.612,3172,199.72
2025.07.18 16,2025.07.18,16:00:00,199.607,199.624,199.453,199.517,2936,199.69
2025.07.18 17,2025.07.18,17:00:00,199.518,199.605,199.466,199.552,2381,199.67
2025.07.18 18,2025.07.18,18:00:00,199.553,199.622,199.546,199.591,2141,199.66
2025.07.18 19,2025.07.18,19:00:00,199.596,199.615,199.462,199.482,2086,199.62
2025.07.18 20,2025.07.18,20:00:00,199.48,199.566,199.43,199.539,1743,199.60
2025.07.20 21,2025.07.20,21:05:00,198.576,199.022,198.576,198.955,1021,199.51
2025.07.20 22,2025.07.20,22:05:00,198.96,199.322,198.881,199.309,2221,199.48
2025.07.20 23,2025.07.20,23:05:00,199.304,199.357,199.069,199.15,2198,199.43
2025.07.21 00,2025.07.21,0:00:00,199.143,199.175,198.805,198.89,2962,199.36
2025.07.21 01,2025.07.21,1:00:00,198.89,199.211,198.89,199.18,2773,199.32
2025.07.21 02,2025.07.21,2:00:00,199.181,199.206,199.098,199.166,2099,199.28
2025.07.21 03,2025.07.21,3:00:00,199.166,199.233,199.101,199.163,1760,199.24
2025.07.21 04,2025.07.21,4:00:00,199.165,199.233,199.143,199.182,1583,199.20
2025.07.21 05,2025.07.21,5:00:00,199.185,199.193,199,199.056,2205,199.16
2025.07.21 06,2025.07.21,6:00:00,199.057,199.066,198.558,198.86,3555,199.09
2025.07.21 07,2025.07.21,7:00:00,198.865,199.227,198.84,199.116,3791,199.11
2025.07.21 08,2025.07.21,8:00:00,199.111,199.164,198.793,198.944,3337,199.07
2025.07.21 09,2025.07.21,9:00:00,198.942,199.075,198.823,199.045,2716,199.06
2025.07.21 10,2025.07.21,10:00:00,199.048,199.068,198.807,198.848,2646,199.06
2025.07.21 11,2025.07.21,11:00:00,198.844,198.918,198.738,198.859,3278,199.02
2025.07.21 12,2025.07.21,12:00:00,198.854,198.871,198.572,198.808,3198,198.99
2025.07.21 13,2025.07.21,13:00:00,198.814,198.945,198.679,198.695,3286,198.94
2025.07.21 14,2025.07.21,14:00:00,198.693,198.945,198.606,198.904,3654,198.91
2025.07.21 15,2025.07.21,15:00:00,198.898,198.978,198.741,198.746,3180,198.88
2025.07.21 16,2025.07.21,16:00:00,198.74,198.78,198.514,198.576,2909,198.85
2025.07.21 17,2025.07.21,17:00:00,198.574,198.701,198.529,198.585,2348,198.80
2025.07.21 18,2025.07.21,18:00:00,198.58,198.77,198.576,198.733,2027,198.78
2025.07.21 19,2025.07.21,19:00:00,198.738,198.763,198.628,198.656,2141,198.74
2025.07.21 20,2025.07.21,20:00:00,198.649,198.819,198.649,198.805,1628,198.74
2025.07.21 21,2025.07.21,21:00:00,198.755,198.791,198.493,198.657,1034,198.72
2025.07.21 22,2025.07.21,22:00:00,198.691,198.769,198.598,198.76,1353,198.71
2025.07.21 23,2025.07.21,23:00:00,198.815,198.921,198.797,198.823,1730,198.72
2025.07.22 00,2025.07.22,0:00:00,198.829,199.119,198.724,198.848,3563,198.72
2025.07.22 01,2025.07.22,1:00:00,198.849,199.008,198.81,198.921,2855,198.74
2025.07.22 02,2025.07.22,2:00:00,198.923,198.93,198.762,198.81,2163,198.76
2025.07.22 03,2025.07.22,3:00:00,198.808,198.949,198.748,198.904,2123,198.79
2025.07.22 04,2025.07.22,4:00:00,198.903,199.011,198.858,198.96,2109,198.81
2025.07.22 05,2025.07.22,5:00:00,198.955,199.114,198.906,199.091,2286,198.86
2025.07.22 06,2025.07.22,6:00:00,199.085,199.235,198.997,199.131,2892,198.89
2025.07.22 07,2025.07.22,7:00:00,199.125,199.285,198.888,198.908,3087,198.92
2025.07.22 08,2025.07.22,8:00:00,198.916,199.288,198.794,199.118,3327,198.95
2025.07.22 09,2025.07.22,9:00:00,199.116,199.116,198.906,198.964,3116,198.97
2025.07.22 10,2025.07.22,10:00:00,198.969,199.003,198.828,198.836,2438,198.96
2025.07.22 11,2025.07.22,11:00:00,198.835,198.903,198.397,198.5,3170,198.92
2025.07.22 12,2025.07.22,12:00:00,198.504,198.549,197.843,197.903,4072,198.83
2025.07.22 13,2025.07.22,13:00:00,197.898,198.028,197.518,197.646,4441,198.71
2025.07.22 14,2025.07.22,14:00:00,197.65,197.751,197.425,197.719,4543,198.58
2025.07.22 15,2025.07.22,15:00:00,197.724,197.964,197.661,197.872,3779,198.46
2025.07.22 16,2025.07.22,16:00:00,197.877,198.131,197.877,198.106,3051,198.36
2025.07.22 17,2025.07.22,17:00:00,198.107,198.21,198.093,198.176,2508,198.28
2025.07.22 18,2025.07.22,18:00:00,198.17,198.27,198.094,198.25,2199,198.20
2025.07.22 19,2025.07.22,19:00:00,198.247,198.326,198.21,198.27,2056,198.13
2025.07.22 20,2025.07.22,20:00:00,198.286,198.472,198.276,198.392,1585,198.08
2025.07.22 21,2025.07.22,21:00:00,198.37,198.378,198.177,198.225,1262,198.06
2025.07.22 22,2025.07.22,22:00:00,198.235,198.473,198.22,198.371,1409,198.10
2025.07.22 23,2025.07.22,23:00:00,198.401,198.662,197.924,198.433,5143,198.18
2025.07.23 00,2025.07.23,0:00:00,198.438,198.451,197.743,198.071,5282,198.22
2025.07.23 01,2025.07.23,1:00:00,198.075,198.404,198.007,198.245,4804,198.25
2025.07.23 02,2025.07.23,2:00:00,198.249,198.998,198.062,198.639,6157,198.31
2025.07.23 03,2025.07.23,3:00:00,198.643,198.829,198.545,198.742,3143,198.36
2025.07.23 04,2025.07.23,4:00:00,198.743,198.885,198.729,198.764,2802,198.42
2025.07.23 05,2025.07.23,5:00:00,198.768,199.045,198.695,198.991,3237,198.49
2025.07.23 06,2025.07.23,6:00:00,198.997,199.079,198.378,198.738,4638,198.52
2025.07.23 07,2025.07.23,7:00:00,198.737,198.806,198.593,198.745,3960,198.57
2025.07.23 08,2025.07.23,8:00:00,198.737,198.923,198.632,198.772,3409,198.61
2025.07.23 09,2025.07.23,9:00:00,198.777,198.796,198.325,198.436,3186,198.61
2025.07.23 10,2025.07.23,10:00:00,198.434,198.449,198.113,198.159,2996,198.62
2025.07.23 11,2025.07.23,11:00:00,198.157,198.159,197.863,197.958,3289,198.59
2025.07.23 12,2025.07.23,12:00:00,197.95,198.369,197.891,198.311,3290,198.56
2025.07.23 13,2025.07.23,13:00:00,198.307,198.517,198.251,198.484,4295,198.54
2025.07.23 14,2025.07.23,14:00:00,198.487,198.561,198.237,198.53,3927,198.51
2025.07.23 15,2025.07.23,15:00:00,198.536,198.916,198.438,198.804,3942,198.49
2025.07.23 16,2025.07.23,16:00:00,198.796,198.893,198.593,198.773,3783,198.50
2025.07.23 17,2025.07.23,17:00:00,198.77,198.932,198.657,198.802,3108,198.50
2025.07.23 18,2025.07.23,18:00:00,198.805,198.883,198.726,198.865,2492,198.51
2025.07.23 19,2025.07.23,19:00:00,198.872,199.006,198.86,198.97,2239,198.57
2025.07.23 20,2025.07.23,20:00:00,198.972,198.998,198.714,198.768,1943,198.63
2025.07.23 21,2025.07.23,21:00:00,198.764,198.883,198.694,198.84,925,198.71
2025.07.23 22,2025.07.23,22:00:00,198.826,198.962,198.751,198.853,1444,198.77
2025.07.23 23,2025.07.23,23:00:00,198.913,198.924,198.67,198.714,2096,198.79
2025.07.24 00,2025.07.24,0:00:00,198.712,198.849,198.582,198.751,3624,198.81
2025.07.24 01,2025.07.24,1:00:00,198.75,198.761,198.125,198.205,3789,198.75
2025.07.24 02,2025.07.24,2:00:00,198.208,198.422,198.208,198.33,2930,198.71
2025.07.24 03,2025.07.24,3:00:00,198.325,198.385,198.164,198.25,2658,198.65
2025.07.24 04,2025.07.24,4:00:00,198.255,198.346,198.179,198.281,2404,198.60
2025.07.24 05,2025.07.24,5:00:00,198.276,198.365,198.221,198.253,2982,198.52
2025.07.24 06,2025.07.24,6:00:00,198.246,198.493,198.201,198.377,3548,198.49
2025.07.24 07,2025.07.24,7:00:00,198.378,198.62,198.248,198.531,3610,198.45
2025.07.24 08,2025.07.24,8:00:00,198.523,198.62,198.294,198.466,3311,198.42
2025.07.24 09,2025.07.24,9:00:00,198.469,198.599,198.438,198.54,3131,198.40
2025.07.24 10,2025.07.24,10:00:00,198.535,198.607,198.409,198.429,2767,198.37
2025.07.24 11,2025.07.24,11:00:00,198.428,198.608,198.37,198.499,2820,198.40
2025.07.24 12,2025.07.24,12:00:00,198.502,198.705,198.432,198.688,3662,198.43
2025.07.24 13,2025.07.24,13:00:00,198.69,198.841,198.455,198.592,4327,198.47
2025.07.24 14,2025.07.24,14:00:00,198.599,198.792,198.403,198.76,4020,198.51
2025.07.24 15,2025.07.24,15:00:00,198.756,198.842,198.582,198.69,3616,198.56
2025.07.24 16,2025.07.24,16:00:00,198.684,198.71,198.276,198.465,3122,198.57
2025.07.24 17,2025.07.24,17:00:00,198.468,198.54,198.388,198.456,2535,198.56
2025.07.24 18,2025.07.24,18:00:00,198.459,198.6,198.45,198.566,2125,198.57
2025.07.24 19,2025.07.24,19:00:00,198.563,198.597,198.433,198.441,2127,198.56
2025.07.24 20,2025.07.24,20:00:00,198.439,198.583,198.397,198.543,2222,198.57
2025.07.24 21,2025.07.24,21:00:00,198.386,198.609,198.386,198.584,1297,198.58
2025.07.24 22,2025.07.24,22:00:00,198.629,198.76,198.512,198.576,1600,198.57
2025.07.24 23,2025.07.24,23:00:00,198.6,198.675,198.514,198.574,2031,198.57
2025.07.25 00,2025.07.25,0:00:00,198.569,198.961,198.559,198.838,3587,198.57
2025.07.25 01,2025.07.25,1:00:00,198.835,199.046,198.79,198.925,3168,198.60
2025.07.25 02,2025.07.25,2:00:00,198.926,199.003,198.895,198.907,2539,198.64
2025.07.25 03,2025.07.25,3:00:00,198.909,198.915,198.626,198.658,2234,198.66
2025.07.25 04,2025.07.25,4:00:00,198.652,198.727,198.466,198.506,2305,198.66
2025.07.25 05,2025.07.25,5:00:00,198.504,198.602,198.249,198.408,3047,198.65
2025.07.25 06,2025.07.25,6:00:00,198.402,198.445,198.123,198.375,3663,198.64
2025.07.25 07,2025.07.25,7:00:00,198.37,198.593,198.362,198.496,3862,198.63
2025.07.25 08,2025.07.25,8:00:00,198.501,199.065,198.488,198.912,4191,198.66
2025.07.25 09,2025.07.25,9:00:00,198.91,199.079,198.86,199.068,3089,198.71
2025.07.25 10,2025.07.25,10:00:00,199.071,199.074,198.841,198.858,2783,198.71
2025.07.25 11,2025.07.25,11:00:00,198.855,198.869,198.599,198.634,3000,198.68
2025.07.25 12,2025.07.25,12:00:00,198.629,198.676,198.522,198.614,3298,198.65
2025.07.25 13,2025.07.25,13:00:00,198.612,198.62,198.206,198.418,5708,198.63
2025.07.25 14,2025.07.25,14:00:00,198.414,198.459,198.265,198.395,4299,198.62
2025.07.25 15,2025.07.25,15:00:00,198.399,198.509,198.27,198.42,3324,198.62
2025.07.25 16,2025.07.25,16:00:00,198.415,198.438,198.219,198.301,2717,198.61
2025.07.25 17,2025.07.25,17:00:00,198.297,198.334,198.204,198.282,2163,198.59
2025.07.25 18,2025.07.25,18:00:00,198.283,198.291,198.21,198.251,1962,198.52
2025.07.25 19,2025.07.25,19:00:00,198.25,198.328,198.215,198.326,1787,198.45
2025.07.25 20,2025.07.25,20:00:00,198.327,198.454,198.261,198.377,1639,198.40
2025.07.27 21,2025.07.27,21:05:00,198.256,198.495,198.256,198.484,1247,198.39
2025.07.27 22,2025.07.27,22:05:00,198.509,198.573,198.283,198.518,2071,198.38
2025.07.27 23,2025.07.27,23:05:00,198.521,198.727,198.5,198.585,1925,198.39
2025.07.28 00,2025.07.28,0:00:00,198.586,198.666,198.424,198.439,3667,198.40
2025.07.28 01,2025.07.28,1:00:00,198.438,198.693,198.404,198.657,3193,198.42
2025.07.28 02,2025.07.28,2:00:00,198.656,198.827,198.638,198.674,2750,198.46
2025.07.28 03,2025.07.28,3:00:00,198.667,198.686,198.48,198.564,2220,198.49
2025.07.28 04,2025.07.28,4:00:00,198.568,198.569,198.442,198.508,2335,198.51
2025.07.28 05,2025.07.28,5:00:00,198.513,198.573,198.409,198.518,2352,198.53
2025.07.28 06,2025.07.28,6:00:00,198.524,198.778,198.504,198.658,3660,198.56
2025.07.28 07,2025.07.28,7:00:00,198.657,198.916,198.455,198.84,3985,198.60
2025.07.28 08,2025.07.28,8:00:00,198.844,199.011,198.812,198.985,3519,198.64
2025.07.28 09,2025.07.28,9:00:00,198.981,199.099,198.927,199.049,3092,198.69
2025.07.28 10,2025.07.28,10:00:00,199.053,199.161,198.929,199.137,2926,198.76
2025.07.28 11,2025.07.28,11:00:00,199.131,199.208,198.827,198.901,3460,198.78
2025.07.28 12,2025.07.28,12:00:00,198.897,198.959,198.802,198.937,3811,198.81
2025.07.28 13,2025.07.28,13:00:00,198.935,198.954,198.758,198.935,3989,198.85
2025.07.28 14,2025.07.28,14:00:00,198.933,198.989,198.762,198.859,3583,198.88
2025.07.28 15,2025.07.28,15:00:00,198.854,199.011,198.786,198.799,3165,198.91
2025.07.28 16,2025.07.28,16:00:00,198.801,198.833,198.611,198.652,2631,198.91
2025.07.28 17,2025.07.28,17:00:00,198.647,198.668,198.38,198.419,2519,198.87
2025.07.28 18,2025.07.28,18:00:00,198.418,198.426,198.314,198.368,2141,198.81
2025.07.28 19,2025.07.28,19:00:00,198.371,198.383,198.312,198.361,1656,198.74
2025.07.28 20,2025.07.28,20:00:00,198.358,198.415,198.32,198.362,1476,198.66
2025.07.28 21,2025.07.28,21:00:00,198.344,198.409,198.173,198.405,1211,198.61
2025.07.28 22,2025.07.28,22:00:00,198.416,198.416,198.313,198.388,1346,198.55
2025.07.28 23,2025.07.28,23:00:00,198.404,198.513,198.325,198.325,1646,198.49
2025.07.29 00,2025.07.29,0:00:00,198.332,198.456,198.175,198.42,3264,198.45
2025.07.29 01,2025.07.29,1:00:00,198.414,198.456,198.214,198.353,3103,198.41
2025.07.29 02,2025.07.29,2:00:00,198.355,198.364,198.048,198.128,2636,198.35
2025.07.29 03,2025.07.29,3:00:00,198.127,198.188,197.881,197.918,2256,198.30
2025.07.29 04,2025.07.29,4:00:00,197.917,198.077,197.917,198.027,2371,198.27
2025.07.29 05,2025.07.29,5:00:00,198.023,198.047,197.802,197.878,2437,198.22
2025.07.29 06,2025.07.29,6:00:00,197.872,197.942,197.724,197.92,3835,198.18
2025.07.29 07,2025.07.29,7:00:00,197.927,198.124,197.925,198.088,3663,198.14
2025.07.29 08,2025.07.29,8:00:00,198.082,198.21,197.954,198.186,3151,198.12
2025.07.29 09,2025.07.29,9:00:00,198.188,198.391,198.131,198.364,3174,198.13
2025.07.29 10,2025.07.29,10:00:00,198.366,198.455,198.232,198.301,2890,198.12
2025.07.29 11,2025.07.29,11:00:00,198.305,198.381,198.177,198.381,3115,198.12
2025.07.29 12,2025.07.29,12:00:00,198.38,198.443,197.981,198.003,3579,198.11
2025.07.29 13,2025.07.29,13:00:00,198.003,198.062,197.752,197.975,3776,198.11
2025.07.29 14,2025.07.29,14:00:00,197.994,198.106,197.838,197.882,4368,198.10
2025.07.29 15,2025.07.29,15:00:00,197.888,198.225,197.821,198.163,3529,198.13
2025.07.29 16,2025.07.29,16:00:00,198.159,198.252,198.12,198.151,2849,198.15
2025.07.29 17,2025.07.29,17:00:00,198.157,198.179,198.017,198.066,2903,198.15
2025.07.29 18,2025.07.29,18:00:00,198.068,198.344,198.063,198.232,2364,198.15
2025.07.29 19,2025.07.29,19:00:00,198.226,198.328,198.179,198.307,2273,198.15
2025.07.29 20,2025.07.29,20:00:00,198.309,198.348,198.148,198.197,1562,198.14
2025.07.29 21,2025.07.29,21:00:00,198.17,198.226,198.049,198.088,991,198.11
2025.07.29 22,2025.07.29,22:00:00,198.113,198.208,198.073,198.206,1241,198.13
2025.07.29 23,2025.07.29,23:00:00,198.236,198.308,198.182,198.191,1379,198.15
2025.07.30 00,2025.07.30,0:00:00,198.186,198.235,197.855,197.889,3272,198.15
2025.07.30 01,2025.07.30,1:00:00,197.881,197.957,197.771,197.874,3192,198.12
2025.07.30 02,2025.07.30,2:00:00,197.878,197.891,197.767,197.777,2343,198.08
2025.07.30 03,2025.07.30,3:00:00,197.775,197.802,197.585,197.676,2611,198.04
2025.07.30 04,2025.07.30,4:00:00,197.675,197.826,197.664,197.797,2284,198.00
2025.07.30 05,2025.07.30,5:00:00,197.798,197.807,197.436,197.58,2777,197.93
2025.07.30 06,2025.07.30,6:00:00,197.583,197.714,197.527,197.65,3446,197.87
2025.07.30 07,2025.07.30,7:00:00,197.657,197.856,197.523,197.841,3541,197.85
2025.07.30 08,2025.07.30,8:00:00,197.845,197.893,197.692,197.781,3191,197.81
2025.07.30 09,2025.07.30,9:00:00,197.773,198.088,197.76,198.086,3284,197.80
2025.07.30 10,2025.07.30,10:00:00,198.079,198.211,197.995,197.995,3038,197.81
2025.07.30 11,2025.07.30,11:00:00,197.991,198.341,197.889,198.325,2924,197.85
2025.07.30 12,2025.07.30,12:00:00,198.322,198.417,198.078,198.103,4992,197.88
2025.07.30 13,2025.07.30,13:00:00,198.102,198.195,197.852,197.959,4183,197.91
2025.07.30 14,2025.07.30,14:00:00,197.964,198.036,197.792,197.925,3729,197.92
2025.07.30 15,2025.07.30,15:00:00,197.92,197.972,197.807,197.859,3156,197.95
2025.07.30 16,2025.07.30,16:00:00,197.861,197.909,197.775,197.805,2504,197.97
