Zone_ID,DATETIME,OPEN,HIGH,LOW,CLOSE,Zone_Type,MA_10,Crossover_Trigger,Retest_Performance,Crossover_Trigger,Retest_Performance,"Distance-to-SMA""",Reversal pattern,Direction of Closed Price,
23,1/22/2026 19:00,213.536,213.604,213.497,213.585,Support,213.5471,No Cross,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
24,1/23/2026 12:00,213.769,213.991,213.703,213.89,Resistance,213.5769, ,No Retest,4 BEARISH CROSS,5 Resistance Retested,Above MA10,?? Shooting Star,,
24,1/23/2026 12:00,213.89,214.011,213.877,214.01,Resistance,213.6088,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Decreasing
24,1/23/2026 12:00,214.014,214.098,214.003,214.059,Resistance,213.656,No Cross,No Retest,,,Above MA10,?? Bearish Engulfing,Upwards,Decreasing
24,1/23/2026 12:00,214.059,214.077,213.92,213.974,Resistance,213.7003,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Increasing
24,1/23/2026 13:00,213.975,214.085,213.911,214.052,Resistance,213.7498,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Decreasing
24,1/23/2026 13:00,214.055,214.104,213.909,214.099,Resistance,213.8106,No Cross,No Retest,,,Above MA10,?? Bearish Engulfing,Upwards,Decreasing
24,1/23/2026 13:00,214.1,214.163,213.992,214.015,Resistance,213.8824,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Increasing
24,1/23/2026 13:00,214.015,214.075,213.728,213.758,Resistance,213.9269,?? BEARISH CROSS,? Resistance Retested,,,Below MA10,?? Shooting Star,Downwards,Increasing
24,1/23/2026 14:00,213.764,213.877,213.744,213.866,Resistance,213.9492,No Cross,No Retest,,,Below MA10,?? Shooting Star,Upwards,Decreasing
