Datetimetry,Zone_ID,Datetime,Open,High,Low,Close,Volume,MA_10
2022-11-23 04,RESISTANCE_560,2022-11-23 04:00:00,167.97,167.991,167.883,167.96,4714,167.862
2022-11-23 15,RESISTANCE_561,2022-11-23 15:00:00,168.705,168.997,168.629,168.847,11552,168.3587
2022-11-23 16,RESISTANCE_561,2022-11-23 16:00:00,168.851,168.983,168.191,168.275,12413,168.3873
2022-11-23 20,RESISTANCE_562,2022-11-23 20:00:00,168.22,168.364,168.193,168.202,6528,168.5079
2022-11-23 21,RESISTANCE_562,2022-11-23 21:00:00,168.202,168.369,167.911,168.188,10071,168.4794
2022-11-24 07,RESISTANCE_563,2022-11-24 07:00:00,167.988,168.07,167.926,168.008,5311,168.04
2022-11-24 08,RESISTANCE_563,2022-11-24 08:00:00,168.005,168.024,167.758,167.765,6754,167.9867
2022-11-24 09,RESISTANCE_564,2022-11-24 09:00:00,167.764,167.931,167.505,167.909,8217,167.9541
2022-11-24 10,RESISTANCE_564,2022-11-24 10:00:00,167.91,168.102,167.584,167.632,9885,167.9031
2022-11-24 17,RESISTANCE_565,2022-11-24 17:00:00,167.739,168.023,167.578,167.968,8308,167.6756
2022-11-24 18,RESISTANCE_565,2022-11-24 18:00:00,167.968,168.014,167.783,167.796,6361,167.6787
2022-11-25 02,RESISTANCE_566,2022-11-25 02:00:00,167.871,168.289,167.727,168.161,6198,167.8655
2022-11-25 03,RESISTANCE_566,2022-11-25 03:00:00,168.161,168.307,167.866,167.926,5786,167.8613
2022-11-25 12,RESISTANCE_567,2022-11-25 12:00:00,168.389,168.79,168.359,168.705,7778,168.0323
2022-11-25 13,RESISTANCE_567,2022-11-25 13:00:00,168.705,168.767,168.589,168.697,6649,168.1094
2022-11-25 18,RESISTANCE_568,2022-11-25 18:00:00,168.385,168.438,168.209,168.432,9289,168.3553
2022-11-25 19,RESISTANCE_568,2022-11-25 19:00:00,168.434,168.521,168.196,168.29,5477,168.4033
2022-11-25 23,RESISTANCE_569,2022-11-25 23:00:00,168.12,168.325,168.067,168.241,964,168.2543
2022-11-28 00,RESISTANCE_569,2022-11-28 00:00:00,167.937,168.175,167.903,167.993,1115,168.2141
2022-11-28 05,RESISTANCE_570,2022-11-28 05:00:00,166.954,167.113,166.778,167.037,6415,167.7107
2022-11-28 06,RESISTANCE_570,2022-11-28 06:00:00,167.034,167.131,166.905,166.974,5941,167.6141
2022-11-28 15,RESISTANCE_571,2022-11-28 15:00:00,167.213,167.443,167.067,167.263,10692,166.8629
2022-11-28 16,RESISTANCE_571,2022-11-28 16:00:00,167.263,167.299,166.786,166.895,11671,166.855
2022-11-29 03,RESISTANCE_572,2022-11-29 03:00:00,166.066,166.604,166.043,166.359,9324,166.2348
2022-11-29 04,RESISTANCE_572,2022-11-29 04:00:00,166.359,166.42,166.183,166.404,7032,166.1829
2022-11-29 06,RESISTANCE_573,2022-11-29 06:00:00,166.368,166.615,166.362,166.438,5949,166.1642
2022-11-29 07,RESISTANCE_573,2022-11-29 07:00:00,166.439,166.511,166.33,166.387,5913,166.2057
2022-11-29 09,RESISTANCE_574,2022-11-29 09:00:00,166.17,166.454,165.88,166.422,10032,166.2578
2022-11-29 10,RESISTANCE_574,2022-11-29 10:00:00,166.422,166.668,166.142,166.415,10847,166.2938
2022-11-29 15,RESISTANCE_575,2022-11-29 15:00:00,166.022,166.354,165.996,166.133,11045,166.1133
2022-11-29 16,RESISTANCE_575,2022-11-29 16:00:00,166.133,166.197,165.866,165.916,11717,166.0611
2022-11-29 22,RESISTANCE_576,2022-11-29 22:00:00,165.712,165.865,165.644,165.799,5541,165.8759
2022-11-29 23,RESISTANCE_576,2022-11-29 23:00:00,165.801,165.815,165.584,165.684,3187,165.8567
2022-11-30 02,RESISTANCE_577,2022-11-30 02:00:00,165.749,166.215,165.71,166.011,6375,165.7958
2022-11-30 03,RESISTANCE_577,2022-11-30 03:00:00,166.012,166.038,165.875,165.965,6410,165.7946
2022-11-30 05,RESISTANCE_578,2022-11-30 05:00:00,166.122,166.264,166.089,166.211,4990,165.8684
2022-11-30 06,RESISTANCE_578,2022-11-30 06:00:00,166.209,166.22,166.047,166.103,4370,165.9058
2022-11-30 11,RESISTANCE_579,2022-11-30 11:00:00,166.182,166.743,166.178,166.714,8982,166.0702
2022-11-30 12,RESISTANCE_579,2022-11-30 12:00:00,166.714,166.949,166.454,166.475,9486,166.1166
2022-11-30 16,RESISTANCE_580,2022-11-30 16:00:00,167.071,167.382,166.985,167.211,11972,166.4327
2022-11-30 17,RESISTANCE_580,2022-11-30 17:00:00,167.211,167.402,166.115,166.156,13461,166.4604
2022-12-01 00,RESISTANCE_581,2022-12-01 00:00:00,166.474,166.515,166.206,166.471,1635,166.5196
2022-12-01 01,RESISTANCE_581,2022-12-01 01:00:00,166.47,166.562,165.832,165.863,7804,166.3983
2022-12-01 06,RESISTANCE_582,2022-12-01 06:00:00,165.325,165.49,165.177,165.349,5065,165.8124
2022-12-01 07,RESISTANCE_582,2022-12-01 07:00:00,165.352,165.397,164.846,165.075,8540,165.6855
2022-12-01 16,RESISTANCE_583,2022-12-01 16:00:00,166.347,167.227,166.347,166.981,13165,165.6612
2022-12-01 17,RESISTANCE_583,2022-12-01 17:00:00,166.912,167.069,166.515,166.739,15664,165.8276
2022-12-02 00,RESISTANCE_584,2022-12-02 00:00:00,165.72,165.873,165.697,165.829,677,166.1127
2022-12-02 01,RESISTANCE_584,2022-12-02 01:00:00,165.83,165.925,165.655,165.666,5670,166.0445
2022-12-02 05,RESISTANCE_585,2022-12-02 05:00:00,165.43,165.582,165.4,165.572,5724,165.6837
2022-12-02 06,RESISTANCE_585,2022-12-02 06:00:00,165.571,165.616,165.357,165.466,5779,165.6398
2022-12-02 18,RESISTANCE_586,2022-12-02 18:00:00,165.489,165.983,165.452,165.78,11897,164.9328
2022-12-02 19,RESISTANCE_586,2022-12-02 19:00:00,165.781,165.839,165.242,165.318,8552,164.9563
2022-12-05 09,RESISTANCE_587,2022-12-05 09:00:00,165.978,166.345,165.969,166.143,8365,165.6367
2022-12-05 10,RESISTANCE_587,2022-12-05 10:00:00,166.139,166.255,165.529,166.227,9790,165.7702
2022-12-05 16,RESISTANCE_588,2022-12-05 16:00:00,166.335,166.57,166.269,166.364,11089,166.1295
2022-12-05 17,RESISTANCE_588,2022-12-05 17:00:00,166.33,166.561,166.065,166.516,13367,166.1855
2022-12-06 00,RESISTANCE_589,2022-12-06 00:00:00,166.532,166.717,166.484,166.673,4652,166.4692
2022-12-06 01,RESISTANCE_589,2022-12-06 01:00:00,166.667,166.825,166.514,166.518,4863,166.4878
2022-12-06 04,RESISTANCE_590,2022-12-06 04:00:00,166.64,167.286,166.616,167.129,7790,166.6319
2022-12-06 05,RESISTANCE_590,2022-12-06 05:00:00,167.127,167.2,166.929,167,6264,166.6884
2022-12-06 08,RESISTANCE_591,2022-12-06 08:00:00,167.012,167.247,166.826,167.235,6730,166.8482
2022-12-06 09,RESISTANCE_591,2022-12-06 09:00:00,167.238,167.49,167.068,167.095,8967,166.8859
2022-12-06 17,RESISTANCE_592,2022-12-06 17:00:00,166.329,167.007,166.137,167.003,12574,166.6327
2022-12-06 18,RESISTANCE_592,2022-12-06 18:00:00,167.002,167.255,166.754,166.761,11396,166.5853
2022-12-07 02,RESISTANCE_593,2022-12-07 02:00:00,166.07,166.491,165.955,166.372,5285,166.3969
2022-12-07 03,RESISTANCE_593,2022-12-07 03:00:00,166.372,166.524,166.228,166.291,7283,166.3257
2022-12-07 12,RESISTANCE_594,2022-12-07 12:00:00,166.922,167.423,166.849,167.338,8567,166.7184
2022-12-07 13,RESISTANCE_594,2022-12-07 13:00:00,167.336,167.401,167.124,167.225,8252,166.8118
2022-12-07 23,RESISTANCE_595,2022-12-07 23:00:00,166.622,166.797,166.573,166.698,4832,166.7227
2022-12-08 00,RESISTANCE_595,2022-12-08 00:00:00,166.65,166.715,166.482,166.508,2334,166.6459
2022-12-08 06,RESISTANCE_596,2022-12-08 06:00:00,166.867,167.176,166.826,166.875,5686,166.6823
2022-12-08 07,RESISTANCE_596,2022-12-08 07:00:00,166.875,167.084,166.866,167.084,6183,166.744
2022-12-08 16,RESISTANCE_597,2022-12-08 16:00:00,166.852,167.034,166.68,166.97,11655,166.7513
2022-12-08 17,RESISTANCE_597,2022-12-08 17:00:00,166.971,167.016,166.677,166.779,9789,166.7208
2022-12-08 21,RESISTANCE_598,2022-12-08 21:00:00,167.273,167.341,167.237,167.317,7120,166.8789
2022-12-08 22,RESISTANCE_598,2022-12-08 22:00:00,167.318,167.336,167.207,167.278,5315,166.9507
2022-12-09 02,RESISTANCE_599,2022-12-09 02:00:00,167.143,167.401,167.104,167.229,7506,167.128
2022-12-09 03,RESISTANCE_599,2022-12-09 03:00:00,167.229,167.253,166.799,166.969,9400,167.147
2022-12-09 09,RESISTANCE_600,2022-12-09 09:00:00,166.769,167.195,166.766,167.111,8807,166.9802
2022-12-09 10,RESISTANCE_600,2022-12-09 10:00:00,167.113,167.177,166.753,166.772,8806,166.9467
2022-12-09 17,RESISTANCE_601,2022-12-09 17:00:00,167.326,168.054,167.15,167.936,12377,166.9671
2022-12-09 18,RESISTANCE_601,2022-12-09 18:00:00,167.936,167.986,167.724,167.899,9560,167.0804
2022-12-12 00,RESISTANCE_602,2022-12-12 00:00:00,167.248,167.558,167.225,167.357,1560,167.4946
2022-12-12 01,RESISTANCE_602,2022-12-12 01:00:00,167.362,167.494,167.273,167.28,4257,167.5291
2022-12-12 19,RESISTANCE_603,2022-12-12 19:00:00,168.852,169.014,168.81,168.95,6928,168.2569
2022-12-12 20,RESISTANCE_603,2022-12-12 20:00:00,168.944,168.994,168.676,168.743,8702,168.3588
2022-12-12 22,RESISTANCE_604,2022-12-12 22:00:00,168.87,169.002,168.855,168.989,5308,168.5796
2022-12-12 23,RESISTANCE_604,2022-12-12 23:00:00,168.985,169.019,168.747,168.782,2538,168.6619
2022-12-13 02,RESISTANCE_605,2022-12-13 02:00:00,168.711,169.131,168.659,169.121,5345,168.8012
2022-12-13 03,RESISTANCE_605,2022-12-13 03:00:00,169.119,169.178,168.903,168.979,7050,168.8634
2022-12-13 08,RESISTANCE_606,2022-12-13 08:00:00,168.938,169.053,168.871,168.949,5717,168.8808
2022-12-13 09,RESISTANCE_606,2022-12-13 09:00:00,168.948,169.273,168.78,168.8,8302,168.8826
2022-12-13 13,RESISTANCE_607,2022-12-13 13:00:00,168.988,169.213,168.893,169.066,7427,168.927
2022-12-13 14,RESISTANCE_607,2022-12-13 14:00:00,169.061,169.079,168.858,168.918,8292,168.9238
2022-12-13 22,RESISTANCE_608,2022-12-13 22:00:00,167.621,167.728,167.534,167.63,8237,167.8146
2022-12-13 23,RESISTANCE_608,2022-12-13 23:00:00,167.631,167.737,167.58,167.588,3599,167.6668
2022-12-14 11,RESISTANCE_609,2022-12-14 11:00:00,167.384,167.661,167.379,167.57,10008,167.3967
2022-12-14 12,RESISTANCE_609,2022-12-14 12:00:00,167.575,167.58,166.838,166.942,10670,167.3657
2022-12-14 23,RESISTANCE_610,2022-12-14 23:00:00,168.032,168.378,167.983,168.304,4978,167.531
2022-12-15 00,RESISTANCE_610,2022-12-15 00:00:00,168.244,168.314,168.148,168.304,4201,167.6687
2022-12-15 12,RESISTANCE_611,2022-12-15 12:00:00,168.503,168.813,168.463,168.668,9310,168.1451
2022-12-15 13,RESISTANCE_611,2022-12-15 13:00:00,168.671,168.836,168.171,168.179,9013,168.1689
2022-12-15 16,RESISTANCE_612,2022-12-15 16:00:00,168.015,168.455,167.896,168.261,15502,168.2102
2022-12-15 17,RESISTANCE_612,2022-12-15 17:00:00,168.262,168.488,168.027,168.107,15415,168.2177
2022-12-16 01,RESISTANCE_613,2022-12-16 01:00:00,167.744,167.93,167.722,167.918,2439,167.9471
2022-12-16 02,RESISTANCE_613,2022-12-16 02:00:00,167.918,167.996,167.718,167.742,5793,167.8952
2022-12-16 07,RESISTANCE_614,2022-12-16 07:00:00,167.521,167.73,167.517,167.641,4230,167.6717
2022-12-16 08,RESISTANCE_614,2022-12-16 08:00:00,167.643,167.689,167.431,167.611,6164,167.6698
2022-12-16 13,RESISTANCE_615,2022-12-16 13:00:00,166.96,167.361,166.906,167.047,8107,167.2241
2022-12-16 14,RESISTANCE_615,2022-12-16 14:00:00,167.045,167.179,166.771,166.829,7866,167.1472
2022-12-16 16,RESISTANCE_616,2022-12-16 16:00:00,167.034,167.443,166.9,167.092,12728,167.0489
2022-12-16 17,RESISTANCE_616,2022-12-16 17:00:00,167.093,167.136,165.989,166.064,13583,166.8912
2022-12-16 22,RESISTANCE_617,2022-12-16 22:00:00,166.14,166.319,166.083,166.24,7954,166.4866
2022-12-16 23,RESISTANCE_617,2022-12-16 23:00:00,166.24,166.253,165.813,165.968,4158,166.3787
2022-12-19 04,RESISTANCE_618,2022-12-19 04:00:00,165.723,166.114,165.629,166.052,7173,165.9745
2022-12-19 05,RESISTANCE_618,2022-12-19 05:00:00,166.052,166.126,165.921,165.995,5759,165.9581
2022-12-19 11,RESISTANCE_619,2022-12-19 11:00:00,165.88,166.44,165.838,166.231,10574,165.8614
2022-12-19 12,RESISTANCE_619,2022-12-19 12:00:00,166.236,166.292,166.037,166.155,8961,165.9039
2022-12-19 18,RESISTANCE_620,2022-12-19 18:00:00,166.158,166.9,166.156,166.704,10777,166.1559
2022-12-19 19,RESISTANCE_620,2022-12-19 19:00:00,166.704,166.733,166.588,166.589,8522,166.2545
2022-12-20 04,RESISTANCE_621,2022-12-20 04:00:00,166.831,166.899,166.588,166.755,5457,166.492
2022-12-20 05,RESISTANCE_621,2022-12-20 05:00:00,166.757,167.017,161.646,161.988,15224,166.0319
2022-12-20 08,RESISTANCE_622,2022-12-20 08:00:00,161.036,162.261,160.791,161.914,11915,164.6051
2022-12-20 09,RESISTANCE_622,2022-12-20 09:00:00,161.914,161.981,160.722,161.037,13144,164.0864
2022-12-20 13,RESISTANCE_623,2022-12-20 13:00:00,161.212,161.244,160.861,161.078,9789,161.8444
2022-12-20 14,RESISTANCE_623,2022-12-20 14:00:00,161.08,161.474,160.946,160.972,10845,161.2661
2022-12-21 03,RESISTANCE_624,2022-12-21 03:00:00,160.281,160.97,160.212,160.81,9873,160.1281
2022-12-21 04,RESISTANCE_624,2022-12-21 04:00:00,160.807,160.989,160.478,160.544,6995,160.2648
2022-12-21 06,RESISTANCE_625,2022-12-21 06:00:00,160.706,160.916,160.633,160.844,5086,160.5253
2022-12-21 07,RESISTANCE_625,2022-12-21 07:00:00,160.844,161.027,160.757,160.822,4734,160.6037
2022-12-21 15,RESISTANCE_626,2022-12-21 15:00:00,159.933,160.662,159.917,160.614,10786,160.2576
2022-12-21 16,RESISTANCE_626,2022-12-21 16:00:00,160.613,160.865,159.82,159.932,11857,160.1664
2022-12-21 23,RESISTANCE_627,2022-12-21 23:00:00,159.965,160.067,159.85,159.968,3211,159.9091
2022-12-22 00,RESISTANCE_627,2022-12-22 00:00:00,159.903,159.968,159.788,159.815,4222,159.897
2022-12-22 01,RESISTANCE_628,2022-12-22 01:00:00,159.821,159.898,159.743,159.856,5107,159.8212
2022-12-22 02,RESISTANCE_628,2022-12-22 02:00:00,159.852,159.984,159.635,159.798,6658,159.8078
2022-12-22 05,RESISTANCE_629,2022-12-22 05:00:00,159.671,159.837,159.597,159.837,5478,159.8013
2022-12-22 06,RESISTANCE_629,2022-12-22 06:00:00,159.84,159.929,159.691,159.694,5557,159.7995
2022-12-22 09,RESISTANCE_630,2022-12-22 09:00:00,159.777,160.066,159.631,160.039,6101,159.8068
2022-12-22 10,RESISTANCE_630,2022-12-22 10:00:00,160.037,160.242,159.79,159.912,9182,159.8165
2022-12-22 18,RESISTANCE_631,2022-12-22 18:00:00,159.056,159.358,159.011,159.189,8219,159.3973
2022-12-22 19,RESISTANCE_631,2022-12-22 19:00:00,159.189,159.233,158.983,159.14,5678,159.3074
2022-12-22 22,RESISTANCE_632,2022-12-22 22:00:00,159.266,159.49,159.21,159.368,6544,159.1618
2022-12-22 23,RESISTANCE_632,2022-12-22 23:00:00,159.37,159.393,159.229,159.252,2678,159.177
2022-12-23 05,RESISTANCE_633,2022-12-23 05:00:00,159.681,159.842,159.626,159.809,4861,159.4058
2022-12-23 06,RESISTANCE_633,2022-12-23 06:00:00,159.81,159.919,159.721,159.777,4964,159.4802
2022-12-23 13,RESISTANCE_634,2022-12-23 13:00:00,160.1,160.345,160.03,160.13,6695,159.8412
2022-12-23 14,RESISTANCE_634,2022-12-23 14:00:00,160.129,160.245,159.984,160.088,6328,159.8819
2022-12-23 17,RESISTANCE_635,2022-12-23 17:00:00,160.082,160.516,159.902,160.17,11538,159.9719
2022-12-23 18,RESISTANCE_635,2022-12-23 18:00:00,160.169,160.206,159.979,159.994,8362,160.0033
2022-12-27 03,RESISTANCE_636,2022-12-27 03:00:00,160.66,160.849,160.618,160.737,5882,160.1998
2022-12-27 04,RESISTANCE_636,2022-12-27 04:00:00,160.735,160.791,160.615,160.684,4550,160.2688
2022-12-27 08,RESISTANCE_637,2022-12-27 08:00:00,160.617,160.797,160.487,160.796,5294,160.5421
2022-12-27 09,RESISTANCE_637,2022-12-27 09:00:00,160.79,160.924,160.656,160.661,7195,160.6056
2022-12-27 12,RESISTANCE_638,2022-12-27 12:00:00,160.63,160.947,160.506,160.758,7325,160.6744
2022-12-27 13,RESISTANCE_638,2022-12-27 13:00:00,160.761,160.795,160.3,160.416,5539,160.6423
2022-12-27 22,RESISTANCE_639,2022-12-27 22:00:00,160.567,160.638,160.521,160.611,4387,160.4431
2022-12-27 23,RESISTANCE_639,2022-12-27 23:00:00,160.612,160.676,160.425,160.425,2037,160.444
2022-12-28 05,RESISTANCE_640,2022-12-28 05:00:00,161.004,161.379,160.902,161.166,5883,160.6758
2022-12-28 06,RESISTANCE_640,2022-12-28 06:00:00,161.165,161.262,160.971,161.089,5591,160.7365
2022-12-28 13,RESISTANCE_641,2022-12-28 13:00:00,161.468,161.803,161.465,161.624,8063,161.2545
2022-12-28 14,RESISTANCE_641,2022-12-28 14:00:00,161.628,161.65,161.292,161.394,9449,161.2932
2022-12-28 16,RESISTANCE_642,2022-12-28 16:00:00,161.704,162.297,161.646,162.285,10426,161.4667
2022-12-28 17,RESISTANCE_642,2022-12-28 17:00:00,162.299,162.337,161.491,161.545,13107,161.4993
2022-12-28 21,RESISTANCE_643,2022-12-28 21:00:00,161.447,161.685,161.414,161.612,5861,161.6224
2022-12-28 22,RESISTANCE_643,2022-12-28 22:00:00,161.611,161.694,161.576,161.604,5411,161.6362
2022-12-29 11,RESISTANCE_644,2022-12-29 11:00:00,160.855,161.166,160.855,161.073,7324,160.9902
2022-12-29 12,RESISTANCE_644,2022-12-29 12:00:00,161.072,161.087,160.822,161.039,6851,160.9618
2022-12-29 17,RESISTANCE_645,2022-12-29 17:00:00,160.221,160.678,160.055,160.597,10925,160.7792
2022-12-29 18,RESISTANCE_645,2022-12-29 18:00:00,160.595,160.846,160.534,160.577,8269,160.755
2022-12-30 05,RESISTANCE_646,2022-12-30 05:00:00,159.738,159.904,159.717,159.802,3891,160.1365
2022-12-30 06,RESISTANCE_646,2022-12-30 06:00:00,159.801,159.854,159.741,159.801,3817,160.0653
2022-12-30 16,RESISTANCE_647,2022-12-30 16:00:00,158.973,159.324,158.871,159.145,11955,159.0723
2022-12-30 17,RESISTANCE_647,2022-12-30 17:00:00,159.142,159.441,158.673,158.705,13100,158.9699
2022-12-30 22,RESISTANCE_648,2022-12-30 22:00:00,158.008,158.715,158.006,158.686,6067,158.6358
2022-12-30 23,RESISTANCE_648,2022-12-30 23:00:00,158.685,158.689,158.462,158.549,3527,158.6302
2023-01-02 16,RESISTANCE_649,2023-01-02 16:00:00,157.424,157.611,157.419,157.52,2465,157.8151
2023-01-02 17,RESISTANCE_649,2023-01-02 17:00:00,157.506,157.638,157.477,157.487,10111,157.6952
2023-01-03 01,RESISTANCE_650,2023-01-03 01:00:00,157.45,158.368,157.389,157.753,5560,157.4852
2023-01-03 02,RESISTANCE_650,2023-01-03 02:00:00,157.754,157.89,157.423,157.432,5172,157.4764
2023-01-03 08,RESISTANCE_651,2023-01-03 08:00:00,156.682,156.817,156.44,156.622,8113,157.0229
2023-01-03 09,RESISTANCE_651,2023-01-03 09:00:00,156.621,156.935,156.456,156.495,9164,156.9321
2023-01-03 17,RESISTANCE_652,2023-01-03 17:00:00,156.611,157.323,156.605,157.004,12416,156.3087
2023-01-03 18,RESISTANCE_652,2023-01-03 18:00:00,157.009,157.066,156.504,156.587,10875,156.3052
2023-01-03 22,RESISTANCE_653,2023-01-03 22:00:00,156.722,156.854,156.716,156.799,5936,156.6109
2023-01-03 23,RESISTANCE_653,2023-01-03 23:00:00,156.797,156.843,156.652,156.78,3515,156.6741
2023-01-04 02,RESISTANCE_654,2023-01-04 02:00:00,157.106,157.237,156.799,157.084,6329,156.7748
2023-01-04 03,RESISTANCE_654,2023-01-04 03:00:00,157.076,157.245,156.623,156.695,6983,156.7439
2023-01-04 06,RESISTANCE_655,2023-01-04 06:00:00,156.633,156.934,156.628,156.884,4462,156.8179
2023-01-04 07,RESISTANCE_655,2023-01-04 07:00:00,156.886,156.968,156.773,156.813,6298,156.8271
2023-01-04 19,RESISTANCE_656,2023-01-04 19:00:00,159.197,160.172,159.153,159.928,7939,158.0623
2023-01-04 20,RESISTANCE_656,2023-01-04 20:00:00,159.927,159.962,159.599,159.77,7347,158.3208
2023-01-04 22,RESISTANCE_657,2023-01-04 22:00:00,159.913,160.015,159.81,159.993,7788,158.8441
2023-01-04 23,RESISTANCE_657,2023-01-04 23:00:00,159.996,160.006,159.828,159.828,3487,159.0919
2023-01-05 07,RESISTANCE_658,2023-01-05 07:00:00,159.276,159.592,159.265,159.47,5603,159.433
2023-01-05 08,RESISTANCE_658,2023-01-05 08:00:00,159.469,159.59,159.229,159.239,5412,159.3576
2023-01-05 10,RESISTANCE_659,2023-01-05 10:00:00,159.087,159.668,158.985,159.379,10250,159.2612
2023-01-05 11,RESISTANCE_659,2023-01-05 11:00:00,159.382,159.48,159.252,159.445,8891,159.2622
2023-01-05 15,RESISTANCE_660,2023-01-05 15:00:00,159.34,160.036,159.219,159.355,14444,159.3145
2023-01-05 16,RESISTANCE_660,2023-01-05 16:00:00,159.355,159.384,159.103,159.257,14284,159.3126
2023-01-06 07,RESISTANCE_661,2023-01-06 07:00:00,159.669,159.918,159.385,159.696,6648,159.2284
2023-01-06 08,RESISTANCE_661,2023-01-06 08:00:00,159.696,159.879,159.58,159.58,6308,159.3033
2023-01-06 10,RESISTANCE_662,2023-01-06 10:00:00,159.602,160.015,159.57,159.698,9030,159.4692
2023-01-06 11,RESISTANCE_662,2023-01-06 11:00:00,159.698,159.774,159.324,159.386,8565,159.5319
2023-01-06 14,RESISTANCE_663,2023-01-06 14:00:00,159.38,159.725,159.355,159.712,8043,159.5632
2023-01-06 15,RESISTANCE_663,2023-01-06 15:00:00,159.711,159.857,158.897,159.057,13715,159.5065
2023-01-06 17,RESISTANCE_664,2023-01-06 17:00:00,159.415,159.687,158.971,159.532,15963,159.4634
2023-01-06 18,RESISTANCE_664,2023-01-06 18:00:00,159.532,159.714,159.397,159.483,11875,159.4537
2023-01-09 01,RESISTANCE_665,2023-01-09 01:00:00,159.689,159.993,159.617,159.738,4168,159.6318
2023-01-09 02,RESISTANCE_665,2023-01-09 02:00:00,159.738,159.836,159.594,159.629,4549,159.6547
2023-01-09 11,RESISTANCE_666,2023-01-09 11:00:00,160.647,161.233,160.647,161.025,9126,160.0504
2023-01-09 12,RESISTANCE_666,2023-01-09 12:00:00,161.03,161.039,160.577,160.651,7948,160.1526
2023-01-09 17,RESISTANCE_667,2023-01-09 17:00:00,160.73,161.093,160.631,160.855,11983,160.6372
2023-01-09 18,RESISTANCE_667,2023-01-09 18:00:00,160.854,160.878,160.523,160.586,10343,160.685
2023-01-10 01,RESISTANCE_668,2023-01-10 01:00:00,160.593,160.736,160.352,160.485,4288,160.633
2023-01-10 02,RESISTANCE_668,2023-01-10 02:00:00,160.486,160.932,160.32,160.331,7168,160.5933
2023-01-10 09,RESISTANCE_669,2023-01-10 09:00:00,160.56,160.793,160.438,160.643,8336,160.4484
2023-01-10 10,RESISTANCE_669,2023-01-10 10:00:00,160.646,160.71,160.341,160.41,9984,160.4304
2023-01-10 12,RESISTANCE_670,2023-01-10 12:00:00,160.605,160.657,160.516,160.629,7304,160.4722
2023-01-10 13,RESISTANCE_670,2023-01-10 13:00:00,160.627,160.798,160.467,160.494,7692,160.5029
2023-01-10 18,RESISTANCE_671,2023-01-10 18:00:00,160.56,160.895,160.552,160.728,10645,160.564
2023-01-10 19,RESISTANCE_671,2023-01-10 19:00:00,160.728,160.769,160.549,160.609,8147,160.5606
2023-01-10 20,RESISTANCE_672,2023-01-10 20:00:00,160.609,160.849,160.569,160.843,6301,160.6039
2023-01-10 21,RESISTANCE_672,2023-01-10 21:00:00,160.841,160.909,160.778,160.841,5691,160.6275
2023-01-11 04,RESISTANCE_673,2023-01-11 04:00:00,160.859,161.077,160.827,161.021,3868,160.7328
2023-01-11 05,RESISTANCE_673,2023-01-11 05:00:00,161.021,161.049,160.917,160.978,3528,160.7697
2023-01-11 09,RESISTANCE_674,2023-01-11 09:00:00,160.928,161.048,160.842,160.978,6100,160.8371
2023-01-11 10,RESISTANCE_674,2023-01-11 10:00:00,160.98,161.208,160.833,160.906,7957,160.8798
2023-01-11 16,RESISTANCE_675,2023-01-11 16:00:00,160.636,161.002,160.521,160.999,11347,160.856
2023-01-11 17,RESISTANCE_675,2023-01-11 17:00:00,160.998,161.113,160.645,160.79,11592,160.8408
2023-01-11 22,RESISTANCE_676,2023-01-11 22:00:00,160.941,161,160.869,160.964,5123,160.8046
2023-01-11 23,RESISTANCE_676,2023-01-11 23:00:00,160.965,161.002,160.788,160.788,3431,160.8017
2023-01-12 05,RESISTANCE_677,2023-01-12 05:00:00,160.08,160.214,160.07,160.206,2939,160.5201
2023-01-12 06,RESISTANCE_677,2023-01-12 06:00:00,160.209,160.312,159.887,159.934,2529,160.4376
2023-01-12 08,RESISTANCE_678,2023-01-12 08:00:00,160.012,160.024,159.829,159.98,4388,160.2466
2023-01-12 09,RESISTANCE_678,2023-01-12 09:00:00,159.991,160.114,159.855,159.871,7447,160.1549
2023-01-12 21,RESISTANCE_679,2023-01-12 21:00:00,157.941,158.045,157.813,158.037,8663,158.3959
2023-01-12 22,RESISTANCE_679,2023-01-12 22:00:00,158.036,158.094,157.765,157.8,7574,158.2213
2023-01-13 11,RESISTANCE_680,2023-01-13 11:00:00,156.985,157.422,156.956,157.16,9223,157.3023
2023-01-13 12,RESISTANCE_680,2023-01-13 12:00:00,157.156,157.249,156.951,157.009,7504,157.2284
2023-01-13 22,RESISTANCE_681,2023-01-13 22:00:00,156.432,156.524,156.39,156.452,6513,156.1774
2023-01-13 23,RESISTANCE_681,2023-01-13 23:00:00,156.457,156.478,156.336,156.347,3374,156.1396
